Id,SalePrice
2714,12295356.49652109
2715,10913369.864594253
2716,5015365.813860016
2717,4868799.076009043
2718,11381407.400378123
2719,18390744.831693705
2720,12224220.178909004
2721,2787897.0723113264
2722,3402065.0643719155
2723,1775307.440685798
2724,5584590.118828082
2725,5992473.477661673
2726,5338416.082182606
2727,14598769.01076844
2728,7051845.819507525
2729,2716698.2766592205
2730,743299.4389660847
2731,1210293.4277999941
2732,3822499.652045289
2733,7718076.124809684
2734,3811106.880720897
2735,7718473.48406946
2736,6110648.348356083
2737,3069107.828406508
2738,8326881.193005361
2739,859506.9667613484
2740,6377497.441094304
2741,695767.0114626032
2742,4903280.716819149
2743,5326068.507531348
2744,10504718.435298137
2745,582968.1106222846
2746,10201084.52057547
2747,968544.4034761942
2748,878564.2206580129
2749,5049124.102807873
2750,12210475.85348609
2751,4581832.309678918
2752,20517675.141583882
2753,11531340.913692977
2754,4220500.550427769
2755,297680.0138066845
2756,2102271.290204382
2757,12111730.59866443
2758,10461934.287530923
2759,23230263.48208474
2760,285664.90593122586
2761,2335171.5709896754
2762,11635776.293959273
2763,23414759.40038086
2764,10573170.06850811
2765,47839.628005619394
2766,3477175.8678154983
2767,4253212.878859349
2768,1991378.7803032289
2769,6141632.9582671765
2770,11587600.940385254
2771,15195239.670008799
2772,9209313.255366681
2773,2267172.8122124914
2774,6856749.621043685
2775,1624177.9086713768
2776,2225366.865611965
2777,4298643.40253967
2778,10334806.548499282
2779,3086108.2828784096
2780,98231.11587288558
2781,4356031.978978496
2782,4225780.710907082
2783,30114256.36479839
2784,5070073.1026675925
2785,11201443.061544245
2786,1102194.9195452705
2787,8140821.592055229
2788,10099759.019513156
2789,2741683.834268125
2790,4659533.508658092
2791,673948.2252653148
2792,7703800.2322729435
2793,6585353.4907049
2794,4206222.170135517
2795,8781757.817893106
2796,6223143.5505490145
2797,6310319.501444424
2798,8242968.141316383
2799,320909.91799545137
2800,837240.9903488628
2801,7319649.846293716
2802,14544700.074599074
2803,4395537.197773438
2804,10614702.501878483
2805,10711447.671676531
2806,2883092.1757960846
2807,12603273.684393335
2808,5588997.682920648
2809,17561720.90847687
2810,2309645.805333438
2811,1428104.2288340651
2812,13097102.5196939
2813,6398238.754581489
2814,8835004.478287
2815,4237786.596007985
2816,41196323.5126965
2817,34014952.651024014
2818,18349825.967276193
2819,8297230.008123816
2820,6474095.399888527
2821,10560521.865260482
2822,16574776.982645903
2823,20933909.59863572
2824,9604661.991434518
2825,302955.0892771238
2826,7123583.519550293
2827,7970481.317584511
2828,17971348.43805927
2829,7960046.517467176
2830,330150.8863420051
2831,5816497.859756898
2832,269522.52671427466
2833,2702711.223744124
2834,611275.1135587138
2835,7419962.178961497
2836,2213393.4614432463
2837,7985467.174238262
2838,9202961.276820121
2839,3681804.734474842
2840,8794688.663676789
2841,1697570.3144358764
2842,2271934.069276267
2843,8093649.126254684
2844,18104404.897710368
2845,6207208.914058092
2846,1702497.5079039386
2847,13617661.623222131
2848,4197474.583366197
2849,4398155.674215406
2850,630332.5478229803
2851,12372797.268042006
2852,7958230.814637797
2853,3202791.1246187105
2854,8689179.480390951
2855,7070133.622578425
2856,2579111.358315959
2857,4665979.470766664
2858,2578957.2499557477
2859,6655234.846525705
2860,17553553.651726235
2861,5108452.4353160905
2862,360880.3971038385
2863,1909428.3547156947
2864,20482.2220939621
2865,4871341.275345838
2866,8151504.788748941
2867,13928288.430941617
2868,3785263.499602682
2869,15478073.579884367
2870,1359849.9845765184
2871,3800980.301509516
2872,1820963.493483161
2873,35916079.417114
2874,9705303.100291727
2875,7345080.718847046
2876,10064068.72903814
2877,8923692.03906031
2878,14987907.162272792
2879,4386096.450961632
2880,4613577.879789884
2881,9289948.912192104
2882,22612579.192519374
2883,16952183.192241646
2884,5091912.720983566
2885,12702987.78355233
2886,14411619.436528515
2887,2976857.9533220963
2888,16083763.4105733
2889,14218314.042583946
2890,4525070.278617181
2891,7770481.595445181
2892,6345982.9410933
2893,2458740.519006878
2894,26446711.393696047
2895,32492988.10521322
2896,32921206.92331869
2897,15558381.737019101
2898,393054.6160387484
2899,886143.2827286483
2900,14326388.079036312
2901,26988062.525424074
2902,3008038.488854904
2903,231887.50730518388
2904,5827366.637574229
2905,6563357.36218671
2906,10218266.638938634
2907,9293044.125106292
2908,5835667.609171234
2909,6249927.644272118
2910,12522842.880029708
2911,1720696.586337333
2912,25056648.00884118
2913,3595456.15351887
2914,3437859.379061183
2915,9598747.215998424
2916,5033719.408881297
2917,6714098.413663437
2918,12710487.928067291
2919,22574251.270107023
